instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0002,1.271,[0.019174204298150165],[-0.06940713411316649],[1],[0],[0],[0.26560000002384143],562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,1.2749,2.055,[0.015212697225244832],[0.015586745103373231],[1],[0],[0],[0.5833000000119206],0,0,0,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,2.0556,2.8051,[0.015212697225244832],[0.015727013057671383],[1],[0],[0],[0.5330000000000013],0,1,1,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,2.8057,3.555,[0.015212697225244832],[0.015727013057671383],[1],[0],[0],[0.5333000000119199],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,3.5556,4.2716,[0.015212697225244832],[0.015727013057671383],[0],[0],[1],[0.4994000000059593],0,3,3,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,4.2722,5.1549,[0.015212697225244832],[0.015727013057671383],[0],[0],[1],[0.6659000000059621],1,0,4,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,5.1556,5.6549,[0.015212697225244832],[0.015727013057671383],[1],[0],[0],[0.2990999999940378],1,1,5,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,5.6556,6.255,[0.015212697225244832],[0.015727013057671383],[1],[0],[0],[0.383200000017883],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,6.2555,6.9041,[0.015212697225244832],[0.015727013057671383],[1],[0],[0],[0.4315999999940381],1,3,7,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,6.9048,7.4385,[0.015212697225244832],[0.015727013057671383],[0],[0],[1],[0.33340000000595893],2,0,8,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,562543,001,2025-06-18_10h54.57.965,mouse,2025.1.1,MacIntel,59.88023952,7.4391,8.0383,[0.015212697225244832],[0.015727013057671383],[1],[0],[0],[0.38269999998808046],2,1,9,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
