instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0003,1.3875,[0],[-0.10555556968406395],[1],[0],[0],[0.3833000000119213],846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,1.3901,2.0378,[0.0009259117974175347],[-0.09629631042480469],[1],[0],[0],[0.4326999999880794],0,0,0,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,2.0382,2.6543,[0],[-0.09629631042480469],[0],[0],[1],[0.39950000000000063],0,1,1,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,2.6548,3.2207,[0],[-0.09629631042480469],[1],[0],[0],[0.3486999999880789],0,2,2,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,3.2214,3.7541,[0],[-0.09629631042480469],[0],[0],[1],[0.31639999997615753],0,3,3,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,3.7546,4.4707,[0],[-0.09629631042480469],[0],[0],[1],[0.4998000000119216],1,0,4,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,4.4712,5.0712,[-0.002777735392252604],[-0.09444448682996961],[1],[0],[0],[0.38289999997615887],1,1,5,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,5.0718,5.6708,[-0.002777735392252604],[-0.09351850439001012],[0],[0],[1],[0.39660000002384166],1,2,6,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,5.6715,6.1711,[-0.004629629629629629],[-0.09351850439001012],[1],[0],[0],[0.2993000000119217],1,3,7,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,846276,001,2025-06-18_15h56.54.983,mouse,2025.1.1,Win32,59.88023952,6.1716,6.7708,[-0.004629629629629629],[-0.09351850439001012],[1],[0],[0],[0.38310000002384115],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
