instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0002,3.5768,[-0.1913833424031886],[-0.20728657263835878],[1],[0],[0],[2.566799999713897],997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,3.5826,4.4427,[-0.07368729375397583],[-0.00187364728699507],[1],[0],[0],[0.6496999998092647],0,0,0,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,4.4437,5.0758,[-0.09367343426964059],[-0.026301066080729168],[0],[0],[1],[0.4289000000953678],0,1,1,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,5.0768,5.7928,[-0.09367343426964059],[-0.026301066080729168],[0],[0],[1],[0.516199999809265],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,5.7938,6.4353,[-0.10144578773556774],[-0.04739752616591126],[1],[0],[0],[0.42520000028610205],0,3,3,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,6.4357,7.1757,[-0.11143885799340013],[-0.0629423495770714],[1],[0],[0],[0.5265000000000004],1,0,4,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,7.1768,7.7588,[-0.11365965243817588],[-0.0740457782308564],[0],[0],[1],[0.38169999980926583],1,1,5,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,7.7597,8.5424,[-0.11365965243817588],[-0.0740457782308564],[0],[0],[1],[0.567100000381469],1,2,6,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,8.5433,9.1948,[-0.11588021392434002],[-0.07626645619632634],[1],[0],[0],[0.4350000000000005],1,3,7,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,9.1951,9.9113,[-0.12476292578621978],[-0.09181120195461594],[1],[0],[0],[0.502200000286102],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,9.9115,10.5815,[-0.13697679048882794],[-0.11068698407432809],[1],[0],[0],[0.4691999998092662],2,1,9,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,10.5818,11.2416,[-0.15585249495566952],[-0.13622480009045007],[0],[0],[1],[0.44969999980926545],2,2,10,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,11.2425,11.9113,[-0.16695584595658397],[-0.14621787034828243],[0],[0],[1],[0.46950000000000003],2,3,11,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,11.9116,12.6248,[-0.08590108080371342],[-0.10180427221244831],[0],[0],[1],[0.4976000003814711],3,0,12,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,12.6257,13.4077,[-0.03926680470240935],[-0.06072163278516619],[1],[0],[0],[0.5654000000953694],3,1,13,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,13.4088,14.0251,[-0.024832378513637086],[-0.05628023802779103],[1],[0],[0],[0.4005999999046317],3,2,14,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,14.0257,14.7436,[-0.031494373583611644],[-0.03851489195690203],[0],[0],[1],[0.5025999999046356],3,3,15,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,14.744,15.4911,[-0.028163376048624365],[-0.04850796221473441],[0],[0],[1],[0.5329999999999977],4,0,16,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,15.4922,16.1407,[-0.028163376048624365],[-0.09847323585102577],[1],[0],[0],[0.4331999998092648],4,1,17,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,997788,001,2025-06-18_15h54.55.841,mouse,2025.1.1,Win32,59.88023952,16.1417,16.79,[-0.05481151163426368],[-0.1095765868519402],[1],[0],[0],[0.432500000000001],4,2,18,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
