instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0001,2.3285,[-0.05503154250810731],[-0.0040695382364141115],[1],[0],[0],[1.3282999999970215],691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,2.3306,3.5132,[-0.04763227738674332],[0.07732151439354855],[1],[0],[0],[0.9812000000029784],0,0,0,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,3.5135,4.2131,[-0.04763227738674332],[0.07732151439354855],[1],[0],[0],[0.49470000000297887],0,1,1,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,4.2133,5.1393,[-0.04763227738674332],[0.07732151439354855],[1],[0],[0],[0.7216000000014873],0,2,2,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,5.1396,6.1043,[-0.04763227738674332],[0.07732151439354855],[1],[0],[0],[0.7592999999970189],0,3,3,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,6.1045,6.6875,[-0.04763227738674332],[0.07732151439354855],[1],[0],[0],[0.38169999999553283],1,0,4,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,6.6877,7.2015,[-0.04763227738674332],[0.07732151439354855],[1],[0],[0],[0.3125],1,1,5,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,7.2018,7.7445,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.34129999999701965],1,2,6,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,7.7447,8.3069,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.3569999999999993],1,3,7,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,8.3076,8.8562,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.3488999999985154],2,0,8,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,8.8564,9.5217,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.4615000000000009],2,1,9,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,9.522,10.0659,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.3420999999940406],2,2,10,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,10.0664,10.6394,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.3681999999955323],2,3,11,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,10.6397,11.1669,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.32449999999999335],3,0,12,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,11.1675,11.6877,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.31940000000595603],3,1,13,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,11.688,12.1111,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.22210000000148966],3,2,14,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,12.1113,12.521,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.2082999999970241],3,3,15,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,12.5212,12.8476,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.1243000000044745],4,0,16,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,12.8479,13.125,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.07610000000149597],4,1,17,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,13.1253,13.3888,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.06230000000446978],4,2,18,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,13.3891,13.6598,[-0.04763227738674332],[0.07362197780009336],[1],[0],[0],[0.06929999999702119],4,3,19,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,691669,001,2025-06-18_22h55.40.754,mouse,2025.1.1,Win32,142.8571429,,,,,,,,,,,,,,,,,13.66,14.6736,[-0.1114503392633402],[0.013503548484178458],[1],[0],[0],[0.006799999997021189]
