instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0,5.767,[-0.1064516129032258],[-0.2470967741935484],[1],[0],[0],[4.7509999999999994],261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,5.77,6.734,[-0.09612903225806452],[-0.2264516129032258],[0],[0],[1],[0.75],0,0,0,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,6.734,7.417,[-0.09612903225806452],[-0.22774193548387098],[1],[0],[0],[0.4820000000000011],0,1,1,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,7.417,8.034,[-0.09612903225806452],[-0.22774193548387098],[1],[0],[0],[0.4159999999999968],0,2,2,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,8.035,8.767,[-0.09741935483870967],[-0.22774193548387098],[0],[0],[1],[0.532],0,3,3,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,8.768,9.334,[-0.09741935483870967],[-0.22774193548387098],[1],[0],[0],[0.36599999999999966],1,0,4,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,9.335,10.118,[-0.09741935483870967],[-0.22774193548387098],[0],[0],[1],[0.5820000000000025],1,1,5,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,10.118,10.884,[-0.09612903225806452],[-0.2264516129032258],[1],[0],[0],[0.5500000000000043],1,2,6,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,10.885,11.401,[-0.09483870967741935],[-0.2264516129032258],[0],[0],[1],[0.3159999999999954],1,3,7,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,11.402,11.952,[-0.09483870967741935],[-0.22516129032258064],[1],[0],[0],[0.3500000000000014],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,11.952,12.602,[-0.09483870967741935],[-0.22516129032258064],[1],[0],[0],[0.44999999999999574],2,1,9,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,12.602,13.335,[-0.09612903225806452],[-0.22516129032258064],[0],[0],[1],[0.517000000000003],2,2,10,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,13.335,14.069,[-0.09741935483870967],[-0.2264516129032258],[0],[0],[1],[0.5189999999999984],2,3,11,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,14.069,14.718,[-0.09741935483870967],[-0.2264516129032258],[1],[0],[0],[0.43299999999999983],3,0,12,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,14.719,15.235,[-0.09741935483870967],[-0.2264516129032258],[0],[0],[1],[0.3160000000000025],3,1,13,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,15.235,15.952,[-0.09612903225806452],[-0.22516129032258064],[0],[0],[1],[0.5],3,2,14,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,15.952,16.502,[-0.09483870967741935],[-0.2238709677419355],[1],[0],[0],[0.3499999999999943],3,3,15,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,261165,001,2025-06-18_07h54.56.948,mouse,2025.1.1,MacIntel,60.38647343,16.502,17.036,[-0.09483870967741935],[-0.2238709677419355],[0],[0],[1],[0.3340000000000032],4,0,16,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
