2.7357 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
2.7369 	INFO 	Loaded monitor calibration from ['2025_06_17 20:17']
2.8365 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
2.8366 	INFO 	OpenGL version supported by driver is 4..
2.8478 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EECE016CB0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EECE016C50>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001EECE0DC580>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(1520.0), np.float64(780.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
2.8479 	EXP 	window1: backgroundImage = ''
2.8479 	EXP 	window1: backgroundFit = 'none'
2.8634 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.8731 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.8826 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.8921 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9013 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9104 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9195 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9292 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9385 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9479 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9572 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9658 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9745 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9833 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
2.9922 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0012 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0103 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0279 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0372 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0463 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0467 	DEBUG 	Uploading Texture Font fontname to graphics card
3.0511 	DEBUG 	Upload of Texture Font fontname complete
3.0644 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0737 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0834 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.0838 	DEBUG 	Uploading Texture Font fontname to graphics card
3.0873 	DEBUG 	Upload of Texture Font fontname complete
3.0889 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
3.0890 	EXP 	window1: recordFrameIntervals = False
3.2524 	EXP 	window1: recordFrameIntervals = True
3.4355 	EXP 	Screen (0) actual frame rate measured at 60.14Hz
3.4356 	EXP 	window1: recordFrameIntervals = False
3.4497 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.4585 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.4670 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.4764 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.4856 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.4949 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.5036 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.5129 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.5218 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.5313 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
3.5316 	DEBUG 	Uploading Texture Font fontname to graphics card
3.5321 	DEBUG 	Upload of Texture Font fontname complete
3.8046 	INFO 	keyboard.Keyboard is using ptb backend.
3.8047 	EXP 	mouse: status = STARTED
3.8195 	EXP 	Created mouse_none = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='stimuli/mouse_none.jpg', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='mouse_none', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
3.8231 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
3.8265 	EXP 	Created mouse_none_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='stimuli/mouse_none.jpg', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='mouse_none_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
