instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,13.8797,14.4788,[0.0009259117974175347],[-0.07592593299018012],[0],[0],[1],[0.3984000000357639],2,1,9,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,14.4795,15.0953,[0.0009259117974175347],[-0.07592593299018012],[1],[0],[0],[0.4151000000238412],2,2,10,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,15.0956,15.6126,[0.0009259117974175347],[-0.07592593299018012],[0],[0],[1],[0.31660000002384336],2,3,11,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,15.6132,16.2623,[0.0009259117974175347],[-0.07592593299018012],[1],[0],[0],[0.43290000003576523],3,0,12,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,16.263,16.8286,[0.0009259117974175347],[-0.07592593299018012],[0],[0],[1],[0.34899999999999665],3,1,13,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,16.829,17.5623,[0.0009259117974175347],[-0.07685184478759766],[0],[0],[1],[0.5166999999880773],3,2,14,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,17.5629,18.1452,[0.0009259117974175347],[-0.07685184478759766],[1],[0],[0],[0.3664000000357639],3,3,15,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,18.1457,18.8618,[0.0009259117974175347],[-0.07685184478759766],[1],[0],[0],[0.499300000011921],4,0,16,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,18.8627,19.4452,[0.0009259117974175347],[-0.07685184478759766],[0],[0],[1],[0.3664000000357639],4,1,17,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,19.4461,20.0615,[0.0009259117974175347],[-0.07685184478759766],[1],[0],[0],[0.39899999999999736],4,2,18,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,20.0621,20.6448,[0.0009259117974175347],[-0.07685184478759766],[0],[0],[1],[0.36599999999999966],4,3,19,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,323417,001,2025-06-18_15h55.01.062,mouse,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,20.6452,22.5112,[0.08055559794108073],[-0.13981480068630642],[1],[0],[0],[0.8662000000476837]
