instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,11.911,12.576,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.4469999999999992],2,1,9,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,12.577,13.393,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.597999999999999],2,2,10,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,13.393,14.044,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.43400000000000105],2,3,11,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,14.044,14.693,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.43299999999999983],3,0,12,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,14.693,15.326,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.41499999999999915],3,1,13,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,15.327,16.01,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.46699999999999875],3,2,14,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,16.011,16.726,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.49900000000000233],3,3,15,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,16.728,17.393,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.46499999999999986],4,0,16,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,17.393,18.16,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.565999999999999],4,1,17,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,18.161,18.843,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.4659999999999975],4,2,18,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,18.844,19.559,[-0.046789989118607184],[0.013601741022850925],[1],[0],[0],[0.514999999999997],4,3,19,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,172324,001,2025-06-18_10h55.00.601,mouse,2025.1.1,MacIntel,60.60606061,,,,,,,,,,,,,,,,,19.559,21.31,[-0.05984766050054407],[-0.035908596300326445],[1],[0],[0],[0.75]
