4.1242 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.8478 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8573 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8768 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8868 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.8964 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9064 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9166 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9262 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.9265 	DEBUG 	Uploading Texture Font fontname to graphics card
4.9270 	DEBUG 	Upload of Texture Font fontname complete
5.2852 	INFO 	keyboard.Keyboard is using ptb backend.
5.2852 	EXP 	mouse: status = STARTED
5.3206 	EXP 	Created instrutions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='instrutions_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
5.3342 	EXP 	Created instructions_mouse_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='stimuli/mouse_none.jpg', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='instructions_mouse_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.3378 	EXP 	Created mouse_none = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='stimuli/mouse_none.jpg', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='mouse_none', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.3412 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.3453 	EXP 	Created mouse_none_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='stimuli/mouse_none.jpg', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='mouse_none_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
5.3488 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask='stimuli/mouse_mask.jpg', maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
0.0228 	EXP 	instrutions_text: autoDraw = True
0.9959 	DATA 	Mouse: Left button down, pos=(288,397)
1.0803 	DATA 	Mouse:  Left button up, pos=(288,397)
2.4419 	DATA 	Mouse: Left button down, pos=(388,266)
2.5264 	DATA 	Mouse:  Left button up, pos=(388,266)
2.8932 	DATA 	Mouse: Right button down, pos=(388,266)
2.9934 	DATA 	Mouse:  Right button up, pos=(388,266)
3.1939 	DATA 	Mouse: Left button down, pos=(388,266)
3.2764 	DATA 	Mouse:  Left button up, pos=(388,266)
3.3786 	DATA 	Mouse: Left button down, pos=(388,266)
3.4467 	DATA 	Mouse:  Left button up, pos=(388,266)
3.5252 	DATA 	Mouse: Left button down, pos=(388,266)
3.5935 	DATA 	Mouse:  Left button up, pos=(388,266)
3.6762 	DATA 	Mouse: Left button down, pos=(388,266)
3.7596 	DATA 	Mouse:  Left button up, pos=(388,266)
3.8454 	DATA 	Mouse: Left button down, pos=(388,266)
3.9440 	DATA 	Mouse:  Left button up, pos=(388,266)
5.7939 	DATA 	Mouse: Left button down, pos=(430,273)
5.8071 	EXP 	instrutions_text: autoDraw = False
5.8071 	EXP 	instructions_mouse_2: autoDraw = True
5.8945 	DATA 	Mouse:  Left button up, pos=(430,272)
6.7414 	DATA 	Mouse: Left button down, pos=(404,255)
6.8277 	DATA 	Mouse:  Left button up, pos=(404,255)
7.5267 	DATA 	Mouse: Left button down, pos=(445,177)
7.6283 	DATA 	Mouse:  Left button up, pos=(445,177)
8.8094 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
8.8134 	DEBUG 	Read csv file with pandas: conditions.csv
8.8141 	DEBUG 	Clearing unnamed columns from conditions.csv
8.8143 	EXP 	Imported conditions.csv as conditions, 2 conditions, 1 params
8.8145 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
8.8225 	EXP 	instructions_mouse_2: autoDraw = False
8.8225 	EXP 	image: image = 'stimuli/mouse_left.jpg'
8.8225 	EXP 	mouse_none: autoDraw = True
9.1064 	EXP 	image: autoDraw = True
9.1244 	EXP 	mouse_none: autoDraw = False
9.5131 	DATA 	Mouse: Left button down, pos=(445,177)
9.5137 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
9.5225 	EXP 	mouse_none: autoDraw = False
9.5225 	EXP 	image: autoDraw = False
9.5225 	EXP 	image: image = 'stimuli/mouse_right.jpg'
9.5225 	EXP 	mouse_none: autoDraw = True
9.6092 	DATA 	Mouse:  Left button up, pos=(445,177)
9.8227 	EXP 	mouse_none: autoDraw = False
9.8227 	EXP 	image: autoDraw = True
10.1078 	DATA 	Mouse: Right button down, pos=(445,177)
10.1081 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
10.1225 	EXP 	mouse_none: autoDraw = False
10.1225 	EXP 	image: autoDraw = False
10.1225 	EXP 	image: image = 'stimuli/mouse_right.jpg'
10.1225 	EXP 	mouse_none: autoDraw = True
10.2261 	DATA 	Mouse:  Right button up, pos=(445,177)
10.4224 	EXP 	mouse_none: autoDraw = False
10.4224 	EXP 	image: autoDraw = True
10.6909 	DATA 	Mouse: Right button down, pos=(445,177)
10.6912 	EXP 	New trial (rep=1, index=1): <Trial 3 (1 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 3, 'thisTrialN': 1, 'thisRepN': 1}>
10.7057 	EXP 	mouse_none: autoDraw = False
10.7057 	EXP 	image: autoDraw = False
10.7057 	EXP 	image: image = 'stimuli/mouse_left.jpg'
10.7057 	EXP 	mouse_none: autoDraw = True
10.8270 	DATA 	Mouse:  Right button up, pos=(445,177)
11.0062 	EXP 	mouse_none: autoDraw = False
11.0062 	EXP 	image: autoDraw = True
11.2607 	DATA 	Mouse: Left button down, pos=(445,177)
11.2611 	EXP 	New trial (rep=2, index=0): <Trial 4 (0 in rep 2) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 2}>
11.2727 	EXP 	mouse_none: autoDraw = False
11.2727 	EXP 	image: autoDraw = False
11.2727 	EXP 	image: image = 'stimuli/mouse_left.jpg'
11.2727 	EXP 	mouse_none: autoDraw = True
11.3943 	DATA 	Mouse:  Left button up, pos=(445,177)
11.5731 	EXP 	mouse_none: autoDraw = False
11.5731 	EXP 	image: autoDraw = True
11.8426 	DATA 	Mouse: Left button down, pos=(445,177)
11.8433 	EXP 	New trial (rep=2, index=1): <Trial 5 (1 in rep 2) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 2}>
11.8558 	EXP 	mouse_none: autoDraw = False
11.8558 	EXP 	image: autoDraw = False
11.8558 	EXP 	image: image = 'stimuli/mouse_right.jpg'
11.8558 	EXP 	mouse_none: autoDraw = True
11.9601 	DATA 	Mouse:  Left button up, pos=(445,177)
12.1557 	EXP 	mouse_none: autoDraw = False
12.1557 	EXP 	image: autoDraw = True
12.4248 	DATA 	Mouse: Right button down, pos=(445,177)
12.4251 	EXP 	New trial (rep=3, index=0): <Trial 6 (0 in rep 3) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 6, 'thisTrialN': 0, 'thisRepN': 3}>
12.4390 	EXP 	mouse_none: autoDraw = False
12.4390 	EXP 	image: autoDraw = False
12.4390 	EXP 	image: image = 'stimuli/mouse_right.jpg'
12.4390 	EXP 	mouse_none: autoDraw = True
12.5118 	DATA 	Mouse:  Right button up, pos=(445,177)
12.7402 	EXP 	mouse_none: autoDraw = False
12.7402 	EXP 	image: autoDraw = True
13.0285 	DATA 	Mouse: Right button down, pos=(445,177)
13.0288 	EXP 	New trial (rep=3, index=1): <Trial 7 (1 in rep 3) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 7, 'thisTrialN': 1, 'thisRepN': 3}>
13.0392 	EXP 	mouse_none: autoDraw = False
13.0392 	EXP 	image: autoDraw = False
13.0392 	EXP 	image: image = 'stimuli/mouse_left.jpg'
13.0392 	EXP 	mouse_none: autoDraw = True
13.1609 	DATA 	Mouse:  Right button up, pos=(445,177)
13.3397 	EXP 	mouse_none: autoDraw = False
13.3397 	EXP 	image: autoDraw = True
13.5963 	DATA 	Mouse: Left button down, pos=(445,177)
13.5969 	EXP 	New trial (rep=4, index=0): <Trial 8 (0 in rep 4) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 4}>
13.6060 	EXP 	mouse_none: autoDraw = False
13.6060 	EXP 	image: autoDraw = False
13.6060 	EXP 	image: image = 'stimuli/mouse_left.jpg'
13.6060 	EXP 	mouse_none: autoDraw = True
13.7127 	DATA 	Mouse:  Left button up, pos=(445,177)
13.9062 	EXP 	mouse_none: autoDraw = False
13.9062 	EXP 	image: autoDraw = True
14.1916 	DATA 	Mouse: Left button down, pos=(445,177)
14.1919 	EXP 	New trial (rep=4, index=1): <Trial 9 (1 in rep 4) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 4}>
14.2058 	EXP 	mouse_none: autoDraw = False
14.2058 	EXP 	image: autoDraw = False
14.2058 	EXP 	image: image = 'stimuli/mouse_right.jpg'
14.2058 	EXP 	mouse_none: autoDraw = True
14.2987 	DATA 	Mouse:  Left button up, pos=(445,177)
14.5068 	EXP 	mouse_none: autoDraw = False
14.5068 	EXP 	image: autoDraw = True
14.7604 	DATA 	Mouse: Right button down, pos=(445,177)
14.7610 	EXP 	New trial (rep=5, index=0): <Trial 10 (0 in rep 5) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 10, 'thisTrialN': 0, 'thisRepN': 5}>
14.7727 	EXP 	mouse_none: autoDraw = False
14.7727 	EXP 	image: autoDraw = False
14.7727 	EXP 	image: image = 'stimuli/mouse_left.jpg'
14.7727 	EXP 	mouse_none: autoDraw = True
14.8456 	DATA 	Mouse:  Right button up, pos=(445,177)
15.0724 	EXP 	mouse_none: autoDraw = False
15.0724 	EXP 	image: autoDraw = True
15.2792 	DATA 	Mouse: Left button down, pos=(445,177)
15.2937 	EXP 	New trial (rep=5, index=1): <Trial 11 (1 in rep 5) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 11, 'thisTrialN': 1, 'thisRepN': 5}>
15.3063 	EXP 	mouse_none: autoDraw = False
15.3063 	EXP 	image: autoDraw = False
15.3063 	EXP 	image: image = 'stimuli/mouse_right.jpg'
15.3063 	EXP 	mouse_none: autoDraw = True
15.4112 	DATA 	Mouse:  Left button up, pos=(445,177)
15.6074 	EXP 	mouse_none: autoDraw = False
15.6074 	EXP 	image: autoDraw = True
15.8437 	DATA 	Mouse: Right button down, pos=(445,177)
15.8442 	EXP 	New trial (rep=6, index=0): <Trial 12 (0 in rep 6) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 6}>
15.8559 	EXP 	mouse_none: autoDraw = False
15.8559 	EXP 	image: autoDraw = False
15.8559 	EXP 	image: image = 'stimuli/mouse_left.jpg'
15.8559 	EXP 	mouse_none: autoDraw = True
15.9616 	DATA 	Mouse:  Right button up, pos=(445,177)
16.1568 	EXP 	mouse_none: autoDraw = False
16.1568 	EXP 	image: autoDraw = True
16.4105 	DATA 	Mouse: Left button down, pos=(445,177)
16.4109 	EXP 	New trial (rep=6, index=1): <Trial 13 (1 in rep 6) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 6}>
16.4224 	EXP 	mouse_none: autoDraw = False
16.4224 	EXP 	image: autoDraw = False
16.4224 	EXP 	image: image = 'stimuli/mouse_right.jpg'
16.4224 	EXP 	mouse_none: autoDraw = True
16.5126 	DATA 	Mouse:  Left button up, pos=(445,177)
16.7229 	EXP 	mouse_none: autoDraw = False
16.7229 	EXP 	image: autoDraw = True
17.0243 	DATA 	Mouse: Right button down, pos=(445,177)
17.0247 	EXP 	New trial (rep=7, index=0): <Trial 14 (0 in rep 7) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 14, 'thisTrialN': 0, 'thisRepN': 7}>
17.0391 	EXP 	mouse_none: autoDraw = False
17.0391 	EXP 	image: autoDraw = False
17.0391 	EXP 	image: image = 'stimuli/mouse_right.jpg'
17.0391 	EXP 	mouse_none: autoDraw = True
17.1440 	DATA 	Mouse:  Right button up, pos=(445,177)
17.3399 	EXP 	mouse_none: autoDraw = False
17.3399 	EXP 	image: autoDraw = True
17.6592 	DATA 	Mouse: Right button down, pos=(445,177)
17.6596 	EXP 	New trial (rep=7, index=1): <Trial 15 (1 in rep 7) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 15, 'thisTrialN': 1, 'thisRepN': 7}>
17.6725 	EXP 	mouse_none: autoDraw = False
17.6725 	EXP 	image: autoDraw = False
17.6725 	EXP 	image: image = 'stimuli/mouse_left.jpg'
17.6725 	EXP 	mouse_none: autoDraw = True
17.7763 	DATA 	Mouse:  Right button up, pos=(445,177)
17.9729 	EXP 	mouse_none: autoDraw = False
17.9729 	EXP 	image: autoDraw = True
18.2442 	DATA 	Mouse: Left button down, pos=(445,177)
18.2446 	EXP 	New trial (rep=8, index=0): <Trial 16 (0 in rep 8) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 8}>
18.2565 	EXP 	mouse_none: autoDraw = False
18.2565 	EXP 	image: autoDraw = False
18.2565 	EXP 	image: image = 'stimuli/mouse_right.jpg'
18.2565 	EXP 	mouse_none: autoDraw = True
18.3609 	DATA 	Mouse:  Left button up, pos=(445,177)
18.5565 	EXP 	mouse_none: autoDraw = False
18.5565 	EXP 	image: autoDraw = True
18.8269 	DATA 	Mouse: Right button down, pos=(445,177)
18.8272 	EXP 	New trial (rep=8, index=1): <Trial 17 (1 in rep 8) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 8}>
18.8398 	EXP 	mouse_none: autoDraw = False
18.8398 	EXP 	image: autoDraw = False
18.8398 	EXP 	image: image = 'stimuli/mouse_left.jpg'
18.8398 	EXP 	mouse_none: autoDraw = True
18.9089 	DATA 	Mouse:  Right button up, pos=(445,177)
19.1401 	EXP 	mouse_none: autoDraw = False
19.1401 	EXP 	image: autoDraw = True
19.4099 	DATA 	Mouse: Left button down, pos=(445,177)
19.4105 	EXP 	New trial (rep=9, index=0): <Trial 18 (0 in rep 9) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 18, 'thisTrialN': 0, 'thisRepN': 9}>
19.4234 	EXP 	mouse_none: autoDraw = False
19.4234 	EXP 	image: autoDraw = False
19.4234 	EXP 	image: image = 'stimuli/mouse_right.jpg'
19.4234 	EXP 	mouse_none: autoDraw = True
19.4919 	DATA 	Mouse:  Left button up, pos=(445,177)
19.7223 	EXP 	image: autoDraw = True
19.7397 	EXP 	mouse_none: autoDraw = False
19.9412 	DATA 	Mouse: Right button down, pos=(445,177)
19.9415 	EXP 	New trial (rep=9, index=1): <Trial 19 (1 in rep 9) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 19, 'thisTrialN': 1, 'thisRepN': 9}>
19.9560 	EXP 	mouse_none: autoDraw = False
19.9560 	EXP 	image: autoDraw = False
19.9560 	EXP 	image: image = 'stimuli/mouse_left.jpg'
19.9560 	EXP 	mouse_none: autoDraw = True
20.0281 	DATA 	Mouse:  Right button up, pos=(445,177)
20.2560 	EXP 	mouse_none: autoDraw = False
20.2560 	EXP 	image: autoDraw = True
20.4758 	DATA 	Mouse: Left button down, pos=(445,177)
20.4965 	DEBUG 	Read csv file with pandas: conditions_letter2.csv
20.4970 	DEBUG 	Clearing unnamed columns from conditions_letter2.csv
20.4971 	EXP 	Imported conditions_letter2.csv as conditions, 2 conditions, 1 params
20.4973 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_right_letter.jpg', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
20.5056 	EXP 	mouse_none: autoDraw = False
20.5056 	EXP 	image: autoDraw = False
20.5056 	EXP 	image_2: image = 'stimuli/mouse_right_letter.jpg'
20.5056 	EXP 	mouse_none_2: autoDraw = True
20.5961 	DATA 	Mouse:  Left button up, pos=(445,177)
20.8070 	EXP 	mouse_none_2: autoDraw = False
20.8070 	EXP 	image_2: autoDraw = True
20.9749 	DATA 	Mouse: Right button down, pos=(445,177)
20.9754 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_left_letter.jpg', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
20.9893 	EXP 	mouse_none_2: autoDraw = False
20.9893 	EXP 	image_2: autoDraw = False
20.9893 	EXP 	image_2: image = 'stimuli/mouse_left_letter.jpg'
20.9893 	EXP 	mouse_none_2: autoDraw = True
21.0790 	DATA 	Mouse:  Right button up, pos=(445,177)
21.2892 	EXP 	mouse_none_2: autoDraw = False
21.2892 	EXP 	image_2: autoDraw = True
21.6109 	DATA 	Mouse: Left button down, pos=(445,177)
21.6115 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_left_letter.jpg', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
21.6224 	EXP 	mouse_none_2: autoDraw = False
21.6224 	EXP 	image_2: autoDraw = False
21.6224 	EXP 	image_2: image = 'stimuli/mouse_left_letter.jpg'
21.6224 	EXP 	mouse_none_2: autoDraw = True
21.6953 	DATA 	Mouse:  Left button up, pos=(445,177)
21.9229 	EXP 	mouse_none_2: autoDraw = False
21.9229 	EXP 	image_2: autoDraw = True
22.2271 	DATA 	Mouse: Left button down, pos=(445,177)
22.2274 	EXP 	New trial (rep=1, index=1): <Trial 3 (1 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_right_letter.jpg', 'thisN': 3, 'thisTrialN': 1, 'thisRepN': 1}>
22.2390 	EXP 	mouse_none_2: autoDraw = False
22.2390 	EXP 	image_2: autoDraw = False
22.2390 	EXP 	image_2: image = 'stimuli/mouse_right_letter.jpg'
22.2390 	EXP 	mouse_none_2: autoDraw = True
22.3415 	DATA 	Mouse:  Left button up, pos=(445,177)
22.5390 	EXP 	mouse_none_2: autoDraw = False
22.5390 	EXP 	image_2: autoDraw = True
22.7924 	DATA 	Mouse: Right button down, pos=(445,177)
22.7938 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
22.7949 	DEBUG 	Read csv file with pandas: conditions.csv
22.7954 	DEBUG 	Clearing unnamed columns from conditions.csv
22.7956 	EXP 	Imported conditions.csv as conditions, 2 conditions, 1 params
22.7958 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
22.8058 	EXP 	mouse_none_2: autoDraw = False
22.8058 	EXP 	image_2: autoDraw = False
22.8058 	EXP 	image: image = 'stimuli/mouse_left.jpg'
22.8058 	EXP 	mouse_none: autoDraw = True
22.8956 	DATA 	Mouse:  Right button up, pos=(445,177)
23.1069 	EXP 	mouse_none: autoDraw = False
23.1069 	EXP 	image: autoDraw = True
23.4460 	DATA 	Mouse: Left button down, pos=(445,177)
23.4467 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
23.4567 	EXP 	mouse_none: autoDraw = False
23.4567 	EXP 	image: autoDraw = False
23.4567 	EXP 	image: image = 'stimuli/mouse_right.jpg'
23.4567 	EXP 	mouse_none: autoDraw = True
23.5448 	DATA 	Mouse:  Left button up, pos=(445,177)
23.7557 	EXP 	mouse_none: autoDraw = False
23.7557 	EXP 	image: autoDraw = True
23.9750 	DATA 	Mouse: Right button down, pos=(445,177)
23.9754 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
23.9899 	EXP 	mouse_none: autoDraw = False
23.9899 	EXP 	image: autoDraw = False
23.9899 	EXP 	image: image = 'stimuli/mouse_right.jpg'
23.9899 	EXP 	mouse_none: autoDraw = True
24.0776 	DATA 	Mouse:  Right button up, pos=(445,177)
24.2743 	EXP 	image: autoDraw = True
24.2911 	EXP 	mouse_none: autoDraw = False
24.5586 	DATA 	Mouse: Right button down, pos=(445,177)
24.5590 	EXP 	New trial (rep=1, index=1): <Trial 3 (1 in rep 1) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 3, 'thisTrialN': 1, 'thisRepN': 1}>
24.5727 	EXP 	mouse_none: autoDraw = False
24.5727 	EXP 	image: autoDraw = False
24.5727 	EXP 	image: image = 'stimuli/mouse_left.jpg'
24.5727 	EXP 	mouse_none: autoDraw = True
24.6611 	DATA 	Mouse:  Right button up, pos=(445,177)
24.8735 	EXP 	mouse_none: autoDraw = False
24.8735 	EXP 	image: autoDraw = True
