instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0005,1.5757,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.5671999999880786],128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,1.5839,2.3416,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.54790000000596],0,0,0,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,2.3442,2.9905,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.43330000001192026],0,1,1,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,2.9911,3.7094,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.5015000000000001],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,3.712,4.3908,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.46610000002384133],0,3,3,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,4.3915,5.0076,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.40019999998807876],1,0,4,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,5.009,5.6404,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.4160999999940387],1,1,5,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,5.6411,6.2078,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.3669999999999991],1,2,6,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,6.2094,6.8741,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.4460999999940398],1,3,7,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,6.8755,7.441,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.36619999998807984],2,0,8,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,7.4428,8.1238,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.4659000000059592],2,1,9,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,8.1247,8.6907,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.36499999999999844],2,2,10,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,8.6917,9.3071,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.41579999998211825],2,3,11,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,9.3079,9.8072,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.298700000017881],3,0,12,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,9.8088,10.4909,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.46630000001191974],3,1,13,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,10.4926,11.1414,[-0.10185185185185185],[0.06759259259259259],[1],[0],[0],[0.44959999999403877],3,2,14,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,11.143,11.7569,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.3989000000059626],3,3,15,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,11.7575,12.4071,[-0.10185185185185185],[0.06759259259259259],[0],[0],[1],[0.4493999999761584],4,0,16,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,12.4085,12.9572,[-0.10185185185185185],[0.06851851851851852],[1],[0],[0],[0.34710000002384334],4,1,17,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,12.9576,13.5909,[-0.10185185185185185],[0.06851851851851852],[1],[0],[0],[0.41730000001192025],4,2,18,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,13.5919,14.1295,[-0.10185185185185185],[0.06851851851851852],[0],[0],[1],[0.3373999999761601],4,3,19,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,128768,001,2025-06-18_10h54.55.329,mouse,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,14.1301,16.3915,[-0.10185185185185185],[0.06851851851851852],[1],[0],[0],[1.25]
