instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0009,4.294599999,[0.0017143135018758526],[-0.12577605410129605],[1],[0],[0],[3.28810000038147],684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,4.2994,5.040799999,[0.008194365247697817],[-0.11096478679495651],[0],[0],[1],[0.5289999999999999],0,0,0,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,5.0437,5.6059,[0.008194365247697817],[-0.11096478679495651],[1],[0],[0],[0.347999999999999],0,1,1,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,5.606799999,6.1727,[0.008194365247697817],[-0.11096478679495651],[1],[0],[0],[0.3662000007629409],0,2,2,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,6.174,6.755299999,[0.008194365247697817],[-0.11096478679495651],[0],[0],[1],[0.3656999998092658],0,3,3,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,6.756599999,7.405299999,[0.008194365247697817],[-0.11096478679495651],[1],[0],[0],[0.4486999998092642],1,0,4,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,7.406299999,7.955799999,[0.008194365247697817],[-0.11096478679495651],[0],[0],[1],[0.33160000038147075],1,1,5,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,7.9572,8.455099999,[0.008194365247697817],[-0.11096478679495651],[1],[0],[0],[0.2823000001907374],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,8.4567,8.9397,[0.008194365247697817],[-0.11096478679495651],[0],[0],[1],[0.2666999998092656],1,3,7,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,8.9425,9.4549,[0.008194365247697817],[-0.11096478679495651],[1],[0],[0],[0.29730000019073444],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684872,001,2025-06-18_10h55.05.575,mouse,2025.1.1,Win32,59.52380952,9.455799999,9.921599999,[0.008194365247697817],[-0.11096478679495651],[0],[0],[1],[0.2644000005722056],2,1,9,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
