instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0004,7.3658,[0.006510416666666667],[-0.055989583333333336],[1],[0],[0],[6.349800000000745],694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,7.3692,8.0826,[-0.07421875],[-0.028645833333333332],[1],[0],[0],[0.49840000000223483],0,0,0,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,8.0832,8.6828,[-0.09505208333333333],[-0.026041666666666668],[0],[0],[1],[0.383100000001491],0,1,1,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,8.6835,9.2493,[-0.09895833333333333],[-0.026041666666666668],[1],[0],[0],[0.3491000000014921],0,2,2,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,9.2497,9.8487,[-0.09895833333333333],[-0.026041666666666668],[0],[0],[1],[0.38289999999851076],0,3,3,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,9.849,10.6167,[-0.09895833333333333],[-0.026041666666666668],[0],[0],[1],[0.5678000000007479],1,0,4,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,10.6171,11.2655,[-0.09895833333333333],[-0.026041666666666668],[1],[0],[0],[0.4323999999985073],1,1,5,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,11.2659,11.8322,[-0.09895833333333333],[-0.026041666666666668],[0],[0],[1],[0.34930000000074557],1,2,6,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,11.8326,12.4155,[-0.09895833333333333],[-0.026041666666666668],[1],[0],[0],[0.3663000000007486],1,3,7,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,694977,001,2025-06-18_10h54.55.768,mouse,2025.1.1,Win32,59.88023952,12.416,12.9657,[-0.09895833333333333],[-0.026041666666666668],[1],[0],[0],[0.3499000000022363],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
