3.9420 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.8835 	EXP 	mouse_none: autoDraw = True
5.9562 	DATA 	Mouse:  Right button up, pos=(395,294)
6.0833 	EXP 	mouse_none: autoDraw = False
6.0833 	EXP 	image: autoDraw = True
6.3721 	DATA 	Mouse: Left button down, pos=(395,294)
6.3726 	EXP 	New trial (rep=2, index=1): <Trial 5 (1 in rep 2) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 2}>
6.3835 	EXP 	mouse_none: autoDraw = False
6.3835 	EXP 	image: autoDraw = False
6.3835 	EXP 	image: image = 'stimuli/mouse_right.jpg'
6.3835 	EXP 	mouse_none: autoDraw = True
6.4363 	DATA 	Mouse:  Left button up, pos=(395,294)
6.5847 	EXP 	mouse_none: autoDraw = False
6.5847 	EXP 	image: autoDraw = True
6.8696 	DATA 	Mouse: Right button down, pos=(395,294)
6.8699 	EXP 	New trial (rep=3, index=0): <Trial 6 (0 in rep 3) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 6, 'thisTrialN': 0, 'thisRepN': 3}>
6.8839 	EXP 	mouse_none: autoDraw = False
6.8839 	EXP 	image: autoDraw = False
6.8839 	EXP 	image: image = 'stimuli/mouse_left.jpg'
6.8839 	EXP 	mouse_none: autoDraw = True
6.9561 	DATA 	Mouse:  Right button up, pos=(395,294)
7.0837 	EXP 	mouse_none: autoDraw = False
7.0837 	EXP 	image: autoDraw = True
7.3727 	DATA 	Mouse: Left button down, pos=(395,294)
7.3731 	EXP 	New trial (rep=3, index=1): <Trial 7 (1 in rep 3) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 7, 'thisTrialN': 1, 'thisRepN': 3}>
7.3836 	EXP 	mouse_none: autoDraw = False
7.3836 	EXP 	image: autoDraw = False
7.3836 	EXP 	image: image = 'stimuli/mouse_right.jpg'
7.3836 	EXP 	mouse_none: autoDraw = True
7.4574 	DATA 	Mouse:  Left button up, pos=(395,294)
7.5838 	EXP 	mouse_none: autoDraw = False
7.5838 	EXP 	image: autoDraw = True
7.8726 	DATA 	Mouse: Right button down, pos=(395,294)
7.8731 	EXP 	New trial (rep=4, index=0): <Trial 8 (0 in rep 4) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 4}>
7.8834 	EXP 	mouse_none: autoDraw = False
7.8834 	EXP 	image: autoDraw = False
7.8834 	EXP 	image: image = 'stimuli/mouse_left.jpg'
7.8834 	EXP 	mouse_none: autoDraw = True
7.9864 	DATA 	Mouse:  Right button up, pos=(395,294)
8.0851 	EXP 	mouse_none: autoDraw = False
8.0851 	EXP 	image: autoDraw = True
8.4892 	DATA 	Mouse: Left button down, pos=(395,294)
8.4897 	EXP 	New trial (rep=4, index=1): <Trial 9 (1 in rep 4) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 4}>
8.5003 	EXP 	mouse_none: autoDraw = False
8.5003 	EXP 	image: autoDraw = False
8.5003 	EXP 	image: image = 'stimuli/mouse_right.jpg'
8.5003 	EXP 	mouse_none: autoDraw = True
8.5755 	DATA 	Mouse:  Left button up, pos=(395,294)
8.7007 	EXP 	mouse_none: autoDraw = False
8.7007 	EXP 	image: autoDraw = True
9.0688 	DATA 	Mouse: Right button down, pos=(395,294)
9.0691 	EXP 	New trial (rep=5, index=0): <Trial 10 (0 in rep 5) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 10, 'thisTrialN': 0, 'thisRepN': 5}>
9.0841 	EXP 	mouse_none: autoDraw = False
9.0841 	EXP 	image: autoDraw = False
9.0841 	EXP 	image: image = 'stimuli/mouse_left.jpg'
9.0841 	EXP 	mouse_none: autoDraw = True
9.1872 	DATA 	Mouse:  Right button up, pos=(395,294)
9.2834 	EXP 	image: autoDraw = True
9.3002 	EXP 	mouse_none: autoDraw = False
9.5356 	DATA 	Mouse: Left button down, pos=(395,294)
9.5359 	EXP 	New trial (rep=5, index=1): <Trial 11 (1 in rep 5) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 11, 'thisTrialN': 1, 'thisRepN': 5}>
9.5503 	EXP 	mouse_none: autoDraw = False
9.5503 	EXP 	image: autoDraw = False
9.5503 	EXP 	image: image = 'stimuli/mouse_right.jpg'
9.5503 	EXP 	mouse_none: autoDraw = True
9.6228 	DATA 	Mouse:  Left button up, pos=(395,294)
9.7504 	EXP 	mouse_none: autoDraw = False
9.7504 	EXP 	image: autoDraw = True
10.0188 	DATA 	Mouse: Right button down, pos=(395,294)
10.0191 	EXP 	New trial (rep=6, index=0): <Trial 12 (0 in rep 6) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 6}>
10.0337 	EXP 	mouse_none: autoDraw = False
10.0337 	EXP 	image: autoDraw = False
10.0337 	EXP 	image: image = 'stimuli/mouse_left.jpg'
10.0337 	EXP 	mouse_none: autoDraw = True
10.1231 	DATA 	Mouse:  Right button up, pos=(395,294)
10.2346 	EXP 	mouse_none: autoDraw = False
10.2346 	EXP 	image: autoDraw = True
10.5217 	DATA 	Mouse: Left button down, pos=(395,294)
10.5223 	EXP 	New trial (rep=6, index=1): <Trial 13 (1 in rep 6) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 6}>
10.5338 	EXP 	mouse_none: autoDraw = False
10.5338 	EXP 	image: autoDraw = False
10.5338 	EXP 	image: image = 'stimuli/mouse_right.jpg'
10.5338 	EXP 	mouse_none: autoDraw = True
10.5921 	DATA 	Mouse:  Left button up, pos=(395,294)
10.7342 	EXP 	mouse_none: autoDraw = False
10.7342 	EXP 	image: autoDraw = True
11.0545 	DATA 	Mouse: Right button down, pos=(395,294)
11.0548 	EXP 	New trial (rep=7, index=0): <Trial 14 (0 in rep 7) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 14, 'thisTrialN': 0, 'thisRepN': 7}>
11.0669 	EXP 	mouse_none: autoDraw = False
11.0669 	EXP 	image: autoDraw = False
11.0669 	EXP 	image: image = 'stimuli/mouse_left.jpg'
11.0669 	EXP 	mouse_none: autoDraw = True
11.1407 	DATA 	Mouse:  Right button up, pos=(395,294)
11.2691 	EXP 	mouse_none: autoDraw = False
11.2691 	EXP 	image: autoDraw = True
11.5872 	DATA 	Mouse: Left button down, pos=(395,294)
11.5876 	EXP 	New trial (rep=7, index=1): <Trial 15 (1 in rep 7) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 15, 'thisTrialN': 1, 'thisRepN': 7}>
11.6012 	EXP 	mouse_none: autoDraw = False
11.6012 	EXP 	image: autoDraw = False
11.6012 	EXP 	image: image = 'stimuli/mouse_right.jpg'
11.6012 	EXP 	mouse_none: autoDraw = True
11.6714 	DATA 	Mouse:  Left button up, pos=(395,294)
11.8003 	EXP 	mouse_none: autoDraw = False
11.8003 	EXP 	image: autoDraw = True
12.1185 	DATA 	Mouse: Right button down, pos=(395,294)
12.1188 	EXP 	New trial (rep=8, index=0): <Trial 16 (0 in rep 8) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 8}>
12.1336 	EXP 	mouse_none: autoDraw = False
12.1336 	EXP 	image: autoDraw = False
12.1336 	EXP 	image: image = 'stimuli/mouse_right.jpg'
12.1336 	EXP 	mouse_none: autoDraw = True
12.2052 	DATA 	Mouse:  Right button up, pos=(395,294)
12.3335 	EXP 	mouse_none: autoDraw = False
12.3335 	EXP 	image: autoDraw = True
12.6868 	DATA 	Mouse: Right button down, pos=(395,294)
12.6873 	EXP 	New trial (rep=8, index=1): <Trial 17 (1 in rep 8) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 8}>
12.7002 	EXP 	mouse_none: autoDraw = False
12.7002 	EXP 	image: autoDraw = False
12.7002 	EXP 	image: image = 'stimuli/mouse_left.jpg'
12.7002 	EXP 	mouse_none: autoDraw = True
12.8051 	DATA 	Mouse:  Right button up, pos=(395,294)
12.9010 	EXP 	mouse_none: autoDraw = False
12.9010 	EXP 	image: autoDraw = True
13.1562 	DATA 	Mouse: Left button down, pos=(395,294)
13.1568 	EXP 	New trial (rep=9, index=0): <Trial 18 (0 in rep 9) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 18, 'thisTrialN': 0, 'thisRepN': 9}>
13.1668 	EXP 	mouse_none: autoDraw = False
13.1668 	EXP 	image: autoDraw = False
13.1668 	EXP 	image: image = 'stimuli/mouse_left.jpg'
13.1668 	EXP 	mouse_none: autoDraw = True
13.2386 	DATA 	Mouse:  Left button up, pos=(395,294)
13.3680 	EXP 	mouse_none: autoDraw = False
13.3680 	EXP 	image: autoDraw = True
13.6535 	DATA 	Mouse: Left button down, pos=(395,294)
13.6541 	EXP 	New trial (rep=9, index=1): <Trial 19 (1 in rep 9) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 19, 'thisTrialN': 1, 'thisRepN': 9}>
13.6671 	EXP 	mouse_none: autoDraw = False
13.6671 	EXP 	image: autoDraw = False
13.6671 	EXP 	image: image = 'stimuli/mouse_right.jpg'
13.6671 	EXP 	mouse_none: autoDraw = True
13.7194 	DATA 	Mouse:  Left button up, pos=(395,294)
13.8677 	EXP 	mouse_none: autoDraw = False
13.8677 	EXP 	image: autoDraw = True
14.1041 	DATA 	Mouse: Right button down, pos=(395,294)
14.1045 	EXP 	New trial (rep=10, index=0): <Trial 20 (0 in rep 10) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 10}>
14.1169 	EXP 	mouse_none: autoDraw = False
14.1169 	EXP 	image: autoDraw = False
14.1169 	EXP 	image: image = 'stimuli/mouse_right.jpg'
14.1169 	EXP 	mouse_none: autoDraw = True
14.2404 	DATA 	Mouse:  Right button up, pos=(395,294)
14.3180 	EXP 	mouse_none: autoDraw = False
14.3180 	EXP 	image: autoDraw = True
14.6228 	DATA 	Mouse: Right button down, pos=(395,294)
14.6234 	EXP 	New trial (rep=10, index=1): <Trial 21 (1 in rep 10) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 10}>
14.6338 	EXP 	mouse_none: autoDraw = False
14.6338 	EXP 	image: autoDraw = False
14.6338 	EXP 	image: image = 'stimuli/mouse_left.jpg'
14.6338 	EXP 	mouse_none: autoDraw = True
14.7058 	DATA 	Mouse:  Right button up, pos=(395,294)
14.8344 	EXP 	mouse_none: autoDraw = False
14.8344 	EXP 	image: autoDraw = True
15.0710 	DATA 	Mouse: Left button down, pos=(395,294)
15.0716 	EXP 	New trial (rep=11, index=0): <Trial 22 (0 in rep 11) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 22, 'thisTrialN': 0, 'thisRepN': 11}>
15.0839 	EXP 	mouse_none: autoDraw = False
15.0839 	EXP 	image: autoDraw = False
15.0839 	EXP 	image: image = 'stimuli/mouse_left.jpg'
15.0839 	EXP 	mouse_none: autoDraw = True
15.1728 	DATA 	Mouse:  Left button up, pos=(395,294)
15.2841 	EXP 	mouse_none: autoDraw = False
15.2841 	EXP 	image: autoDraw = True
15.5356 	DATA 	Mouse: Left button down, pos=(395,294)
15.5360 	EXP 	New trial (rep=11, index=1): <Trial 23 (1 in rep 11) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 23, 'thisTrialN': 1, 'thisRepN': 11}>
15.5500 	EXP 	mouse_none: autoDraw = False
15.5500 	EXP 	image: autoDraw = False
15.5500 	EXP 	image: image = 'stimuli/mouse_right.jpg'
15.5500 	EXP 	mouse_none: autoDraw = True
15.6205 	DATA 	Mouse:  Left button up, pos=(395,294)
15.7499 	EXP 	mouse_none: autoDraw = False
15.7499 	EXP 	image: autoDraw = True
16.0023 	DATA 	Mouse: Right button down, pos=(395,294)
16.0027 	EXP 	New trial (rep=12, index=0): <Trial 24 (0 in rep 12) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 12}>
16.0168 	EXP 	mouse_none: autoDraw = False
16.0168 	EXP 	image: autoDraw = False
16.0168 	EXP 	image: image = 'stimuli/mouse_right.jpg'
16.0168 	EXP 	mouse_none: autoDraw = True
16.1041 	DATA 	Mouse:  Right button up, pos=(395,294)
16.2166 	EXP 	mouse_none: autoDraw = False
16.2166 	EXP 	image: autoDraw = True
16.5225 	DATA 	Mouse: Right button down, pos=(395,294)
16.5230 	EXP 	New trial (rep=12, index=1): <Trial 25 (1 in rep 12) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 12}>
16.5340 	EXP 	mouse_none: autoDraw = False
16.5340 	EXP 	image: autoDraw = False
16.5340 	EXP 	image: image = 'stimuli/mouse_left.jpg'
16.5340 	EXP 	mouse_none: autoDraw = True
16.6387 	DATA 	Mouse:  Right button up, pos=(395,294)
16.7337 	EXP 	mouse_none: autoDraw = False
16.7337 	EXP 	image: autoDraw = True
16.9901 	DATA 	Mouse: Left button down, pos=(395,294)
16.9908 	EXP 	New trial (rep=13, index=0): <Trial 26 (0 in rep 13) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 26, 'thisTrialN': 0, 'thisRepN': 13}>
17.0002 	EXP 	mouse_none: autoDraw = False
17.0002 	EXP 	image: autoDraw = False
17.0002 	EXP 	image: image = 'stimuli/mouse_left.jpg'
17.0002 	EXP 	mouse_none: autoDraw = True
17.0908 	DATA 	Mouse:  Left button up, pos=(395,294)
17.2009 	EXP 	mouse_none: autoDraw = False
17.2009 	EXP 	image: autoDraw = True
17.4904 	DATA 	Mouse: Left button down, pos=(395,294)
17.4910 	EXP 	New trial (rep=13, index=1): <Trial 27 (1 in rep 13) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 27, 'thisTrialN': 1, 'thisRepN': 13}>
17.5015 	EXP 	mouse_none: autoDraw = False
17.5015 	EXP 	image: autoDraw = False
17.5015 	EXP 	image: image = 'stimuli/mouse_right.jpg'
17.5015 	EXP 	mouse_none: autoDraw = True
17.5880 	DATA 	Mouse:  Left button up, pos=(395,294)
17.7008 	EXP 	mouse_none: autoDraw = False
17.7008 	EXP 	image: autoDraw = True
17.9390 	DATA 	Mouse: Right button down, pos=(395,294)
17.9395 	EXP 	New trial (rep=14, index=0): <Trial 28 (0 in rep 14) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 14}>
17.9504 	EXP 	mouse_none: autoDraw = False
17.9504 	EXP 	image: autoDraw = False
17.9504 	EXP 	image: image = 'stimuli/mouse_right.jpg'
17.9504 	EXP 	mouse_none: autoDraw = True
18.0379 	DATA 	Mouse:  Right button up, pos=(395,294)
18.1525 	EXP 	mouse_none: autoDraw = False
18.1525 	EXP 	image: autoDraw = True
18.4872 	DATA 	Mouse: Right button down, pos=(395,294)
18.4878 	EXP 	New trial (rep=14, index=1): <Trial 29 (1 in rep 14) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 14}>
18.5003 	EXP 	mouse_none: autoDraw = False
18.5003 	EXP 	image: autoDraw = False
18.5003 	EXP 	image: image = 'stimuli/mouse_left.jpg'
18.5003 	EXP 	mouse_none: autoDraw = True
18.5710 	DATA 	Mouse:  Right button up, pos=(395,294)
18.7007 	EXP 	mouse_none: autoDraw = False
18.7007 	EXP 	image: autoDraw = True
18.9220 	DATA 	Mouse: Left button down, pos=(395,294)
18.9288 	DEBUG 	Read csv file with pandas: conditions_letter2.csv
18.9294 	DEBUG 	Clearing unnamed columns from conditions_letter2.csv
18.9296 	EXP 	Imported conditions_letter2.csv as conditions, 2 conditions, 1 params
18.9299 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_left_letter.jpg', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
18.9499 	EXP 	mouse_none: autoDraw = False
18.9499 	EXP 	image: autoDraw = False
18.9499 	EXP 	image_2: image = 'stimuli/mouse_left_letter.jpg'
