instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,8.1556,8.789,[-0.08496961805555556],[-0.0637890625],[1],[0],[0],[0.43310000002384186],2,1,9,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,8.7893,9.5558,[-0.08458767361111111],[-0.0637890625],[1],[0],[0],[0.5492000000476835],2,2,10,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,9.556,10.1889,[-0.08292100694444444],[-0.0637890625],[1],[0],[0],[0.41650000000000276],2,3,11,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,10.1892,10.8058,[-0.08292100694444444],[-0.0637890625],[1],[0],[0],[0.399300000071527],3,0,12,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,10.8061,11.5391,[-0.08176215277777778],[-0.0637890625],[1],[0],[0],[0.5332000000476818],3,1,13,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,11.5396,12.188,[-0.08162760416666667],[-0.06299045138888888],[1],[0],[0],[0.43210000002384064],3,2,14,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,12.1883,12.7389,[-0.08162760416666667],[-0.06299045138888888],[1],[0],[0],[0.3500000000000014],3,3,15,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,12.7392,13.6215,[-0.08162760416666667],[-0.06299045138888888],[1],[0],[0],[0.682399999976159],4,0,16,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,13.6217,14.3058,[-0.08162760416666667],[-0.06299045138888888],[1],[0],[0],[0.4833000000715266],4,1,17,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,14.3062,14.8902,[-0.08162760416666667],[-0.06299045138888888],[1],[0],[0],[0.3671000000238429],4,2,18,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,14.8906,15.4724,[-0.08162760416666667],[-0.06299045138888888],[1],[0],[0],[0.36650000000000205],4,3,19,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,393273,001,2025-06-18_17h54.51.162,mouse,2025.1.1,MacIntel,59.52380952,,,,,,,,,,,,,,,,,15.4726,17.6227,[-0.08162760416666667],[-0.062473958333333336],[1],[0],[0],[1.1501000000238406]
