instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.001,1.094,[-0.016666646422833747],[-0.18055555555555555],[1],[0],[0],[0.08000000000000007],576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,1.098,1.745,[-0.015740693505130597],[-0.1620370539068978],[1],[0],[0],[0.44899999999999984],0,0,0,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,1.747,2.328,[-0.015740693505130597],[-0.1620370539068978],[1],[0],[0],[0.36599999999999966],0,1,1,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,2.33,2.91,[-0.015740693505130597],[-0.1620370539068978],[0],[0],[1],[0.36400000000000077],0,2,2,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,2.912,3.48,[-0.015740693505130597],[-0.1620370539068978],[0],[0],[1],[0.3689999999999998],0,3,3,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,3.482,4.045,[-0.015740693505130597],[-0.1620370539068978],[1],[0],[0],[0.34999999999999787],1,0,4,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,4.047,4.561,[-0.01481484180659204],[-0.1620370539068978],[0],[0],[1],[0.31200000000000117],1,1,5,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,4.561,5.127,[-0.01481484180659204],[-0.1620370539068978],[1],[0],[0],[0.347999999999999],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,5.128,5.661,[-0.01481484180659204],[-0.1620370539068978],[0],[0],[1],[0.3309999999999995],1,3,7,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,5.662,6.244,[-0.01481484180659204],[-0.1620370539068978],[0],[0],[1],[0.3819999999999979],2,0,8,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,6.244,6.812,[-0.01481484180659204],[-0.16666666666666666],[0],[0],[1],[0.3670000000000009],2,1,9,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,6.812,7.444,[-0.01481484180659204],[-0.16666666666666666],[1],[0],[0],[0.41600000000000037],2,2,10,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,7.444,8.05,[-0.01481484180659204],[-0.16666666666666666],[1],[0],[0],[0.38899999999999935],2,3,11,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,576296,001,2025-06-18_11h55.28.942,mouse,2025.1.1,Linux x86_64,58.47953216,8.05,8.678,[-0.012962935971185738],[-0.16666666666666666],[1],[0],[0],[0.41499999999999915],3,0,12,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
