instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0,6.026,[0.02962960137261285],[-0.07222221515796802],[1],[0],[0],[5.019],905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,6.028,6.865,[0.02962960137261285],[-0.07222221515796802],[0],[0],[1],[0.6189999999999998],0,0,0,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,6.866,7.446,[0.02962960137261285],[-0.07222221515796802],[1],[0],[0],[0.3800000000000008],0,1,1,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,7.446,8.065,[0.02962960137261285],[-0.07222221515796802],[0],[0],[1],[0.40000000000000036],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,8.065,8.686,[0.02962960137261285],[-0.07222221515796802],[1],[0],[0],[0.39899999999999913],0,3,3,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,8.686,9.385,[0.02962960137261285],[-0.07222221515796802],[1],[0],[0],[0.4800000000000004],1,0,4,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,9.386,9.965,[0.02962960137261285],[-0.07222221515796802],[0],[0],[1],[0.3780000000000001],1,1,5,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,9.965,10.646,[0.02962960137261285],[-0.07222221515796802],[0],[0],[1],[0.4609999999999985],1,2,6,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,10.646,11.225,[0.02962960137261285],[-0.07222221515796802],[1],[0],[0],[0.35999999999999943],1,3,7,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,905920,001,2025-06-18_16h55.00.214,mouse,2025.1.1,Win32,50,11.226,11.865,[0.02962960137261285],[-0.07222221515796802],[1],[0],[0],[0.43900000000000006],2,0,8,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
