instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0003,1.8,[-0.14722223635073062],[-0.1814814673529731],[1],[0],[0],[0.7837000000011187],659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,1.8057,2.533,[-0.14722223635073062],[-0.1814814673529731],[1],[0],[0],[0.5164000000003739],0,0,0,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,2.5337,3.1703,[-0.14722223635073062],[-0.1814814673529731],[1],[0],[0],[0.4360999999996267],0,1,1,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,3.171,3.9542,[-0.14722223635073062],[-0.1814814673529731],[0],[0],[1],[0.5780000000000012],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,3.9551,4.6495,[-0.14722223635073062],[-0.1814814673529731],[1],[0],[0],[0.48269999999925517],0,3,3,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,4.6516,5.3326,[-0.14722223635073062],[-0.1814814673529731],[1],[0],[0],[0.4658999999985092],1,0,4,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,5.3336,6.0489,[-0.14722223635073062],[-0.1814814673529731],[0],[0],[1],[0.4994999999999994],1,1,5,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,6.05,6.6617,[-0.14722223635073062],[-0.1814814673529731],[1],[0],[0],[0.39840000000037357],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,6.6622,7.3157,[-0.14722223635073062],[-0.1814814673529731],[0],[0],[1],[0.44859999999962774],1,3,7,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,659521,001,2025-06-18_16h54.55.249,mouse,2025.1.1,Win32,60.24096386,7.3169,7.9487,[-0.14722223635073062],[-0.1814814673529731],[1],[0],[0],[0.41659999999962594],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
