instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
1E-04,5.2603,[0.02962962962962963],[0.08703703703703704],[1],[0],[0],[4.250700000002983],330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,5.2645,5.9767,[-0.06759259259259259],[0.10648148148148148],[1],[0],[0],[0.5],0,0,0,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,5.9772,6.5433,[0.04259259259259259],[0.10925925925925926],[0],[0],[1],[0.34990000000595955],0,1,1,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,6.5436,7.3761,[-0.06018518518518518],[0.09166666666666666],[0],[0],[1],[0.615400000005959],0,2,2,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,7.3765,8.0094,[-0.06018518518518518],[0.09166666666666666],[1],[0],[0],[0.4164000000059609],0,3,3,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,8.0099,8.9595,[-0.06018518518518518],[0.09166666666666666],[0],[0],[1],[0.7334999999999994],1,0,4,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,8.9601,9.693,[-0.06018518518518518],[0.09166666666666666],[1],[0],[0],[0.5165999999940425],1,1,5,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,9.6934,10.2263,[-0.06018518518518518],[0.09166666666666666],[1],[0],[0],[0.31599999999999895],1,2,6,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,10.2267,10.5592,[-0.06018518518518518],[0.09166666666666666],[0],[0],[1],[0.1323999999910619],1,3,7,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,330737,001,2025-06-18_22h55.11.738,mouse,2025.1.1,Linux x86_64,59.88023952,10.5595,10.9257,[-0.06018518518518518],[0.09166666666666666],[0],[0],[1],[0.16570000000297824],2,0,8,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
