5.7906 	EXP 	image: image = 'stimuli/mouse_right.jpg'
5.7906 	EXP 	mouse_none: autoDraw = True
5.8796 	DATA 	Mouse:  Left button up, pos=(557,281)
5.9911 	EXP 	mouse_none: autoDraw = False
5.9911 	EXP 	image: autoDraw = True
6.2763 	DATA 	Mouse: Right button down, pos=(557,281)
6.2767 	EXP 	New trial (rep=3, index=1): <Trial 7 (1 in rep 3) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 7, 'thisTrialN': 1, 'thisRepN': 3}>
6.2902 	EXP 	mouse_none: autoDraw = False
6.2902 	EXP 	image: autoDraw = False
6.2902 	EXP 	image: image = 'stimuli/mouse_left.jpg'
6.2902 	EXP 	mouse_none: autoDraw = True
6.3762 	DATA 	Mouse:  Right button up, pos=(557,281)
6.4902 	EXP 	mouse_none: autoDraw = False
6.4902 	EXP 	image: autoDraw = True
6.8594 	DATA 	Mouse: Left button down, pos=(557,281)
6.8598 	EXP 	New trial (rep=4, index=0): <Trial 8 (0 in rep 4) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 4}>
6.8739 	EXP 	mouse_none: autoDraw = False
6.8739 	EXP 	image: autoDraw = False
6.8739 	EXP 	image: image = 'stimuli/mouse_left.jpg'
6.8739 	EXP 	mouse_none: autoDraw = True
6.9427 	DATA 	Mouse:  Left button up, pos=(557,281)
7.0737 	EXP 	mouse_none: autoDraw = False
7.0737 	EXP 	image: autoDraw = True
7.3927 	DATA 	Mouse: Left button down, pos=(557,281)
7.3931 	EXP 	New trial (rep=4, index=1): <Trial 9 (1 in rep 4) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 4}>
7.4073 	EXP 	mouse_none: autoDraw = False
7.4073 	EXP 	image: autoDraw = False
7.4073 	EXP 	image: image = 'stimuli/mouse_right.jpg'
7.4073 	EXP 	mouse_none: autoDraw = True
7.4931 	DATA 	Mouse:  Left button up, pos=(557,281)
7.6075 	EXP 	mouse_none: autoDraw = False
7.6075 	EXP 	image: autoDraw = True
7.8625 	DATA 	Mouse: Right button down, pos=(557,281)
7.8631 	EXP 	New trial (rep=5, index=0): <Trial 10 (0 in rep 5) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 10, 'thisTrialN': 0, 'thisRepN': 5}>
7.8746 	EXP 	mouse_none: autoDraw = False
7.8746 	EXP 	image: autoDraw = False
7.8746 	EXP 	image: image = 'stimuli/mouse_left.jpg'
7.8746 	EXP 	mouse_none: autoDraw = True
7.9622 	DATA 	Mouse:  Right button up, pos=(557,281)
8.0742 	EXP 	mouse_none: autoDraw = False
8.0742 	EXP 	image: autoDraw = True
8.3437 	DATA 	Mouse: Left button down, pos=(557,281)
8.3442 	EXP 	New trial (rep=5, index=1): <Trial 11 (1 in rep 5) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 11, 'thisTrialN': 1, 'thisRepN': 5}>
8.3572 	EXP 	mouse_none: autoDraw = False
8.3572 	EXP 	image: autoDraw = False
8.3572 	EXP 	image: image = 'stimuli/mouse_right.jpg'
8.3572 	EXP 	mouse_none: autoDraw = True
8.4452 	DATA 	Mouse:  Left button up, pos=(557,281)
8.5418 	EXP 	image: autoDraw = True
8.5578 	EXP 	mouse_none: autoDraw = False
8.7591 	DATA 	Mouse: Right button down, pos=(557,281)
8.7594 	EXP 	New trial (rep=6, index=0): <Trial 12 (0 in rep 6) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 6}>
8.7737 	EXP 	mouse_none: autoDraw = False
8.7737 	EXP 	image: autoDraw = False
8.7737 	EXP 	image: image = 'stimuli/mouse_right.jpg'
8.7737 	EXP 	mouse_none: autoDraw = True
8.8800 	DATA 	Mouse:  Right button up, pos=(557,281)
8.9742 	EXP 	mouse_none: autoDraw = False
8.9742 	EXP 	image: autoDraw = True
9.2097 	DATA 	Mouse: Left button down, pos=(557,281)
9.2104 	EXP 	New trial (rep=6, index=1): <Trial 13 (1 in rep 6) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 6}>
9.2239 	EXP 	mouse_none: autoDraw = False
9.2239 	EXP 	image: autoDraw = False
9.2239 	EXP 	image: image = 'stimuli/mouse_left.jpg'
9.2239 	EXP 	mouse_none: autoDraw = True
9.2632 	DATA 	Mouse:  Left button up, pos=(557,281)
9.3460 	DATA 	Mouse: Right button down, pos=(557,281)
9.4240 	EXP 	mouse_none: autoDraw = False
9.4240 	EXP 	image: autoDraw = True
9.4463 	DATA 	Mouse:  Right button up, pos=(557,281)
9.7619 	DATA 	Mouse: Left button down, pos=(557,281)
9.7623 	EXP 	New trial (rep=7, index=0): <Trial 14 (0 in rep 7) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 14, 'thisTrialN': 0, 'thisRepN': 7}>
9.7747 	EXP 	mouse_none: autoDraw = False
9.7747 	EXP 	image: autoDraw = False
9.7747 	EXP 	image: image = 'stimuli/mouse_left.jpg'
9.7747 	EXP 	mouse_none: autoDraw = True
9.8809 	DATA 	Mouse:  Left button up, pos=(557,281)
9.9751 	EXP 	mouse_none: autoDraw = False
9.9751 	EXP 	image: autoDraw = True
10.1932 	DATA 	Mouse: Right button down, pos=(557,281)
10.1935 	EXP 	New trial (rep=7, index=1): <Trial 15 (1 in rep 7) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 15, 'thisTrialN': 1, 'thisRepN': 7}>
10.2073 	EXP 	mouse_none: autoDraw = False
10.2073 	EXP 	image: autoDraw = False
10.2073 	EXP 	image: image = 'stimuli/mouse_right.jpg'
10.2073 	EXP 	mouse_none: autoDraw = True
10.2967 	DATA 	Mouse:  Right button up, pos=(557,281)
10.4081 	EXP 	mouse_none: autoDraw = False
10.4081 	EXP 	image: autoDraw = True
10.7951 	DATA 	Mouse: Right button down, pos=(557,281)
10.7955 	EXP 	New trial (rep=8, index=0): <Trial 16 (0 in rep 8) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 8}>
10.8078 	EXP 	mouse_none: autoDraw = False
10.8078 	EXP 	image: autoDraw = False
10.8078 	EXP 	image: image = 'stimuli/mouse_right.jpg'
10.8078 	EXP 	mouse_none: autoDraw = True
10.9127 	DATA 	Mouse:  Right button up, pos=(557,281)
11.0089 	EXP 	mouse_none: autoDraw = False
11.0089 	EXP 	image: autoDraw = True
11.3135 	DATA 	Mouse: Right button down, pos=(557,281)
11.3142 	EXP 	New trial (rep=8, index=1): <Trial 17 (1 in rep 8) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 8}>
11.3239 	EXP 	mouse_none: autoDraw = False
11.3239 	EXP 	image: autoDraw = False
11.3239 	EXP 	image: image = 'stimuli/mouse_left.jpg'
11.3239 	EXP 	mouse_none: autoDraw = True
11.4290 	DATA 	Mouse:  Right button up, pos=(557,281)
11.5236 	EXP 	mouse_none: autoDraw = False
11.5236 	EXP 	image: autoDraw = True
11.7258 	DATA 	Mouse: Left button down, pos=(557,281)
11.7261 	EXP 	New trial (rep=9, index=0): <Trial 18 (0 in rep 9) data={'mouse_stim_side': 'stimuli/mouse_left.jpg', 'thisN': 18, 'thisTrialN': 0, 'thisRepN': 9}>
11.7405 	EXP 	mouse_none: autoDraw = False
11.7405 	EXP 	image: autoDraw = False
11.7405 	EXP 	image: image = 'stimuli/mouse_left.jpg'
11.7405 	EXP 	mouse_none: autoDraw = True
11.8307 	DATA 	Mouse:  Left button up, pos=(557,281)
11.9422 	EXP 	mouse_none: autoDraw = False
11.9422 	EXP 	image: autoDraw = True
12.2115 	DATA 	Mouse: Left button down, pos=(557,281)
12.2119 	EXP 	New trial (rep=9, index=1): <Trial 19 (1 in rep 9) data={'mouse_stim_side': 'stimuli/mouse_right.jpg', 'thisN': 19, 'thisTrialN': 1, 'thisRepN': 9}>
12.2243 	EXP 	mouse_none: autoDraw = False
12.2243 	EXP 	image: autoDraw = False
12.2243 	EXP 	image: image = 'stimuli/mouse_right.jpg'
12.2243 	EXP 	mouse_none: autoDraw = True
12.3304 	DATA 	Mouse:  Left button up, pos=(557,281)
12.4248 	EXP 	mouse_none: autoDraw = False
12.4248 	EXP 	image: autoDraw = True
12.6792 	DATA 	Mouse: Right button down, pos=(557,281)
12.6842 	DEBUG 	Read csv file with pandas: conditions_letter2.csv
12.6850 	DEBUG 	Clearing unnamed columns from conditions_letter2.csv
12.6853 	EXP 	Imported conditions_letter2.csv as conditions, 2 conditions, 1 params
12.6855 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_right_letter.jpg', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
12.7069 	EXP 	mouse_none: autoDraw = False
12.7069 	EXP 	image: autoDraw = False
12.7069 	EXP 	image_2: image = 'stimuli/mouse_right_letter.jpg'
12.7069 	EXP 	mouse_none_2: autoDraw = True
12.7939 	DATA 	Mouse:  Right button up, pos=(557,281)
12.8904 	EXP 	image_2: autoDraw = True
12.9070 	EXP 	mouse_none_2: autoDraw = False
13.4326 	DATA 	Mouse: Right button down, pos=(557,281)
13.4332 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'mouse_stim_side': 'stimuli/mouse_left_letter.jpg', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
13.4407 	EXP 	mouse_none_2: autoDraw = False
13.4407 	EXP 	image_2: autoDraw = False
13.4407 	EXP 	image_2: image = 'stimuli/mouse_left_letter.jpg'
13.4407 	EXP 	mouse_none_2: autoDraw = True
13.5478 	DATA 	Mouse:  Right button up, pos=(557,281)
13.6403 	EXP 	mouse_none_2: autoDraw = False
13.6403 	EXP 	image_2: autoDraw = True
