instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0004,4.5363,[-0.01836660092491839],[-0.007242927094668118],[1],[0],[0],[3.5338000000119223],628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,4.5424,5.2862,[-0.01836660092491839],[-0.007519212459194777],[0],[0],[1],[0.533600000008942],0,0,0,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,5.2874,5.9526,[-0.020024313112078345],[-0.008348068552774755],[1],[0],[0],[0.44879999999702136],0,1,1,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,5.9533,6.5358,[-0.020024313112078345],[-0.008343818008705114],[1],[0],[0],[0.38259999999404215],0,2,2,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,6.5366,7.1356,[-0.020024313112078345],[-0.008615852829162133],[0],[0],[1],[0.38229999999702],0,3,3,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,7.1365,7.7193,[-0.020024313112078345],[-0.008615852829162133],[0],[0],[1],[0.38340000000595964],1,0,4,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,7.7202,8.2688,[-0.02055563112078346],[-0.009134419205658325],[1],[0],[0],[0.33200000000000074],1,1,5,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,8.2697,8.8525,[-0.02055563112078346],[-0.008853883297062024],[1],[0],[0],[0.36670000000297875],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,8.8534,9.3859,[-0.02055563112078346],[-0.009130168661588684],[0],[0],[1],[0.3156999999880803],1,3,7,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,628043,001,2025-06-18_11h55.05.189,mouse,2025.1.1,MacIntel,59.88023952,9.3867,10.0524,[-0.02055563112078346],[-0.009130168661588684],[0],[0],[1],[0.45000000000000284],2,0,8,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
