instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0006,2.4135,[0.058333333333333334],[0.0962962962962963],[1],[0],[0],[1.4049999999999976],583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,2.4213,3.3624,[0.05740740740740741],[0.09444444444444444],[0],[0],[1],[0.7324999999999982],0,0,0,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,3.3634,3.7984,[0.05740740740740741],[0.09444444444444444],[0],[0],[1],[0.21820000000298023],0,1,1,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,3.7992,4.0789,[0.05740740740740741],[0.09444444444444444],[1],[0],[0],[0.0553999999910566],0,2,2,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,4.0802,4.3461,[0.05740740740740741],[0.09444444444444444],[0],[0],[1],[0.048700000002980914],0,3,3,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,4.3472,4.6973,[0.058333333333333334],[0.09537037037037037],[1],[0],[0],[0.12829999999702224],1,0,4,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,4.6979,4.9956,[0.058333333333333334],[0.09537037037037037],[0],[0],[1],[0.08310000000894036],1,1,5,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,4.9965,5.337,[0.058333333333333334],[0.09537037037037037],[1],[0],[0],[0.1397999999970203],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,5.3381,5.5824,[0.058333333333333334],[0.09444444444444444],[0],[0],[1],[0.03609999999403968],1,3,7,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,583867,001,2025-06-18_17h55.05.326,mouse,2025.1.1,Win32,59.88023952,5.5828,6.1541,[0.058333333333333334],[0.09444444444444444],[0],[0],[1],[0.36720000000298114],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
