instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0002,5.2622,[-0.032772342289719626],[-0.15464734228971963],[1],[0],[0],[4.248799999982117],926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,5.2671,5.9955,[-0.032772342289719626],[-0.15464734228971963],[1],[0],[0],[0.5168000000119228],0,0,0,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,5.9963,8.1121,[-0.032772342289719626],[-0.15464734228971963],[0],[0],[1],[1.899099999994041],0,1,1,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,8.1131,9.1786,[-0.032772342289719626],[-0.15464734228971963],[0],[0],[1],[0.8498999999761594],0,2,2,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,9.1792,10.1454,[-0.032772342289719626],[-0.15464734228971963],[1],[0],[0],[0.7495999999940395],0,3,3,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,10.1461,11.0119,[-0.032772342289719626],[-0.15464734228971963],[1],[0],[0],[0.6499000000059567],1,0,4,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,11.0126,12.012,[-0.032772342289719626],[-0.15464734228971963],[1],[0],[0],[0.7824999999999989],1,1,5,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,12.0128,12.8785,[-0.032772342289719626],[-0.15464734228971963],[1],[0],[0],[0.6492999999821194],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,12.8791,13.6458,[-0.032772342289719626],[-0.15423481308411216],[1],[0],[0],[0.5500000000000043],1,3,7,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,926124,001,2025-06-18_22h55.38.202,mouse,2025.1.1,MacIntel,58.82352941,13.6464,14.4452,[-0.032772342289719626],[-0.15423481308411216],[1],[0],[0],[0.5832999999821169],2,0,8,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
