instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0,1.616,[0.17562254259501967],[0.04652686762778506],[1],[0],[0],[0.6110000000000007],729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,1.625,2.61,[-0.08387942332896461],[0.1474442988204456],[1],[0],[0],[0.7899999999999991],0,0,0,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,2.61,3.428,[0.10353866317169069],[0.11467889908256881],[1],[0],[0],[0.6070000000000029],0,1,1,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,3.429,4.13,[0.07470511140235911],[0.10419397116644823],[1],[0],[0],[0.49299999999999855],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,4.131,4.911,[-0.06422018348623854],[0.0727391874180865],[1],[0],[0],[0.5740000000000016],0,3,3,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,4.911,5.63,[0.08387942332896461],[0.11467889908256881],[1],[0],[0],[0.5090000000000003],1,0,4,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,5.631,6.463,[-0.04062909567496723],[0.09764089121887287],[1],[0],[0],[0.625],1,1,5,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,6.463,7.261,[0.09305373525557012],[0.08977719528178243],[1],[0],[0],[0.5910000000000011],1,2,6,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,7.261,8.015,[-0.057667103538663174],[0.10157273918741809],[1],[0],[0],[0.5440000000000005],1,3,7,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,729909,001,2025-06-18_22h55.06.476,mouse,2025.1.1,MacIntel,45.45454545,8.015,8.747,[-0.0563564875491481],[0.09501965923984272],[1],[0],[0],[0.5279999999999987],2,0,8,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
