instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0003,6.7966,[0.05277777777777778],[-0.019444444444444445],[1],[0],[0],[5.773699999988078],684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,6.8036,7.3961,[0.05277777777777778],[-0.019444444444444445],[0],[0],[1],[0.38240000003576213],0,0,0,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,7.3974,8.012,[0.05277777777777778],[-0.019444444444444445],[1],[0],[0],[0.39879999995231685],0,1,1,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,8.0128,8.6033,[0.05277777777777778],[-0.019444444444444445],[0],[0],[1],[0.3736999999880801],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,8.6039,9.1949,[0.049074074074074076],[-0.018518518518518517],[1],[0],[0],[0.38239999997615826],0,3,3,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,9.1957,9.744,[0.04814814814814815],[-0.01574074074074074],[1],[0],[0],[0.34709999996423946],1,0,4,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,9.7448,10.3513,[0.04722222222222222],[-0.01574074074074074],[1],[0],[0],[0.3946999999880809],1,1,5,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,10.3519,10.9432,[0.04722222222222222],[-0.01574074074074074],[0],[0],[1],[0.38220000004768195],1,2,6,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,10.944,11.5093,[0.04722222222222222],[-0.01574074074074074],[0],[0],[1],[0.3490000000000002],1,3,7,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,11.5101,12.109,[0.044444444444444446],[-0.01574074074074074],[1],[0],[0],[0.3979999999999997],2,0,8,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,12.1101,12.5756,[0.041666666666666664],[-0.012962962962962963],[0],[0],[1],[0.2653000000119228],2,1,9,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,12.5762,13.1418,[0.03518518518518519],[-0.01574074074074074],[1],[0],[0],[0.34880000001192],2,2,10,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,13.1436,13.6858,[0.03518518518518519],[-0.013888888888888888],[0],[0],[1],[0.34250000000000114],2,3,11,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,13.6865,14.2405,[0.03518518518518519],[-0.013888888888888888],[1],[0],[0],[0.348100000023841],3,0,12,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,14.2412,14.7901,[0.03425925925925926],[-0.013888888888888888],[0],[0],[1],[0.3324999999999996],3,1,13,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,14.7908,15.3728,[0.03425925925925926],[-0.013888888888888888],[0],[0],[1],[0.3651999999880786],3,2,14,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,15.3737,15.9728,[0.03425925925925926],[-0.013888888888888888],[1],[0],[0],[0.39890000003576276],3,3,15,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,15.9737,16.5386,[0.03425925925925926],[-0.011111111111111112],[1],[0],[0],[0.3493000000119224],4,0,16,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,16.5396,17.0879,[0.03425925925925926],[-0.011111111111111112],[0],[0],[1],[0.3322999999523155],4,1,17,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,17.0888,17.6874,[0.03425925925925926],[-0.011111111111111112],[1],[0],[0],[0.3825000000000003],4,2,18,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,17.6883,18.1873,[0.03425925925925926],[-0.011111111111111112],[0],[0],[1],[0.2827000000476829],4,3,19,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,684809,001,2025-06-18_16h54.58.614,mouse,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,18.1879,20.4023,[0.07037037037037037],[-0.0712962962962963],[1],[0],[0],[1.1990999999642362]
