instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0019,2.5602,[-0.05185183772334346],[-0.06666667373092086],[1],[0],[0],[1.5495999999046326],326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,2.5814,5.4835,[0.05277782016330295],[0.11574074074074074],[1],[0],[0],[2.7007000000476875],0,0,0,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,5.4867,6.243,[-0.10740739327889902],[0.1037037107679579],[1],[0],[0],[0.5454000000953627],0,1,1,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,6.245,7.3409,[0.06018518518518518],[0.09444445150869864],[1],[0],[0],[0.8823000001907317],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,7.3418,8.0759,[-0.03055551317003038],[0.11203702290852864],[1],[0],[0],[0.5174999999999983],0,3,3,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,8.0777,9.0572,[-0.08611106872558594],[0.1287036825109411],[1],[0],[0],[0.7666000001430504],1,0,4,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,9.0582,9.9069,[0.06018518518518518],[0.11203702290852864],[1],[0],[0],[0.6467000000476872],1,1,5,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,9.9079,10.8775,[0.07685188010886863],[0.10925925219500507],[1],[0],[0],[0.7538000001907363],1,2,6,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,10.8789,11.991,[-0.07962961550112124],[0.10925925219500507],[1],[0],[0],[0.8989999999999938],1,3,7,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,11.992,12.9423,[-0.06759255020706742],[0.10648148148148148],[1],[0],[0],[0.7355000000000018],2,0,8,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,12.9444,14.2469,[0.058333361590350116],[0.1037037107679579],[1],[0],[0],[1.0906000001430556],2,1,9,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,14.248,15.0229,[-0.0787037037037037],[0.11574074074074074],[1],[0],[0],[0.554000000000002],2,2,10,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,15.0239,15.8115,[0.06944444444444445],[0.09537036330611617],[1],[0],[0],[0.5872000000476802],2,3,11,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,15.8142,16.5894,[-0.07037035624186198],[0.10092590473316333],[1],[0],[0],[0.5651000001430546],3,0,12,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,16.5904,17.4561,[0.09722222222222222],[0.1111111111111111],[1],[0],[0],[0.6646999998092653],3,1,13,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,17.457,18.3919,[-0.08703705116554543],[0.11944442325168186],[1],[0],[0],[0.7177000000476852],3,2,14,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,18.3946,19.1723,[0.06944444444444445],[0.09907408113832827],[1],[0],[0],[0.5662000000476866],3,3,15,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,19.1746,19.9554,[-0.06388890301739727],[0.09814813401963976],[1],[0],[0],[0.5657000000476842],4,0,16,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,19.956,21.0387,[0.05740744979293258],[0.10277776364926938],[1],[0],[0],[0.8659000000953654],4,1,17,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,21.0396,21.7065,[-0.06851853264702691],[0.1277777707135236],[1],[0],[0],[0.45040000009537096],4,2,18,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,21.7075,22.5721,[0.04907410233109086],[0.11666665253815828],[0],[0],[1],[0.6495000000000033],4,3,19,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,326952,001,2025-06-18_17h55.13.624,mouse,2025.1.1,Win32,59.52380952,,,,,,,,,,,,,,,,,22.5727,24.7897,[-0.036111125239619506],[0.1037037107679579],[1],[0],[0],[1.2005999999046324]
