instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0.0002,4.3127,[-0.1916666384096499],[-0.18518518518518517],[1],[0],[0],[3.3091999998092643],617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,4.3153,4.9365,[-0.1916666384096499],[-0.19166670905219185],[1],[0],[0],[0.4161000003814692],0,0,0,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,4.937,5.7363,[-0.1935185326470269],[-0.19259262084960938],[1],[0],[0],[0.5831999998092634],0,1,1,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,5.7365,6.4699,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.5165000000000006],0,2,2,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,6.470599999,7.186599999,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.5000999994277944],0,3,3,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,7.1878,7.936599999,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.5434999999999999],1,0,4,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,7.937599999,8.7044,[-0.1935185326470269],[-0.19259262084960938],[1],[0],[0],[0.565600000381469],1,1,5,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,8.7062,9.321,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.41249999999999964],1,2,6,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,9.322,10.0694,[-0.1935185326470269],[-0.19259262084960938],[1],[0],[0],[0.5278999996185281],1,3,7,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,10.0702,10.8369,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.549799999237063],2,0,8,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,10.8379,11.6363,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.5829999999999984],2,1,9,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,11.6372,12.303,[-0.1935185326470269],[-0.19259262084960938],[1],[0],[0],[0.46499999999999986],2,2,10,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,12.3037,13.0879,[-0.1935185326470269],[-0.19259262084960938],[1],[0],[0],[0.5686000003814691],2,3,11,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,13.0887,13.7025,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.399900000572206],3,0,12,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,13.7028,14.5358,[-0.1935185326470269],[-0.19259262084960938],[1],[0],[0],[0.6162999992370608],3,1,13,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,14.5364,15.2864,[-0.1935185326470269],[-0.19259262084960938],[1],[0],[0],[0.5337000007629378],3,2,14,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,15.2871,15.9691,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.4615000000000009],3,3,15,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,15.9698,16.9359,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.7663999996185318],4,0,16,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,16.9365,17.7693,[-0.1935185326470269],[-0.19259262084960938],[0],[0],[1],[0.6168000001907359],4,1,17,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,17.77,18.5023,[-0.19074072661223235],[-0.19166670905219185],[1],[0],[0],[0.5108999996185304],4,2,18,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,617332,001,2025-06-18_10h55.00.073,mouse,2025.1.1,Win32,60.24096386,18.5031,19.3355,[-0.19074072661223235],[-0.19166670905219185],[1],[0],[0],[0.632700000762938],4,3,19,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
