instructions.started,instructions.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mouse_stim_side,stim_type,stim_side,thank_you.started,thank_you.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time
0,5.592,[-0.025],[-0.1962962962962963],[1],[0],[0],[4.585000000000001],568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,5.608,6.973,[-0.058333333333333334],[0.11203703703703703],[1],[0],[0],[1.1639999999999997],0,0,0,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,6.976,7.889,[0.041666666666666664],[0.10925925925925926],[1],[0],[0],[0.6969999999999992],0,1,1,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,7.891,8.823,[-0.05740740740740741],[0.11851851851851852],[1],[0],[0],[0.7319999999999993],0,2,2,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,8.825,9.673,[0.04351851851851852],[0.11481481481481481],[1],[0],[0],[0.6320000000000014],0,3,3,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,9.675,10.524,[-0.05740740740740741],[0.10833333333333334],[1],[0],[0],[0.6320000000000014],1,0,4,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,10.527,11.206,[0.06851851851851852],[0.11666666666666667],[1],[0],[0],[0.4659999999999975],1,1,5,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,11.208,12.94,[0.07777777777777778],[0.1111111111111111],[1],[0],[0],[1.532],1,2,6,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,12.942,14.156,[-0.05092592592592592],[0.10925925925925926],[1],[0],[0],[1],1,3,7,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,14.157,15.024,[0.04722222222222222],[0.1111111111111111],[1],[0],[0],[0.6499999999999986],2,0,8,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,15.025,15.94,[-0.058333333333333334],[0.10277777777777777],[1],[0],[0],[0.6989999999999981],2,1,9,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,15.941,16.657,[0.07777777777777778],[0.11944444444444445],[1],[0],[0],[0.4989999999999988],2,2,10,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,16.658,17.573,[-0.05],[0.11388888888888889],[1],[0],[0],[0.6989999999999981],2,3,11,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,17.575,18.339,[0.05555555555555555],[0.12222222222222222],[1],[0],[0],[0.549000000000003],3,0,12,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,18.34,19.157,[-0.06481481481481481],[0.1111111111111111],[1],[0],[0],[0.6159999999999997],3,1,13,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,19.159,19.841,[0.08425925925925926],[0.11296296296296296],[1],[0],[0],[0.4659999999999975],3,2,14,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,19.843,20.673,[-0.06944444444444445],[0.09074074074074075],[1],[0],[0],[0.6159999999999997],3,3,15,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,20.676,21.34,[0.06759259259259259],[0.10555555555555556],[1],[0],[0],[0.4499999999999993],4,0,16,1,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,21.341,23.057,[0.06574074074074074],[0.1037037037037037],[1],[0],[0],[1.5],4,1,17,3,1,stimuli/mouse_right.jpg,button,R,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,23.057,23.807,[-0.06018518518518518],[0.08796296296296297],[1],[0],[0],[0.5340000000000025],4,2,18,2,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,23.809,25.041,[-0.058333333333333334],[0.09814814814814815],[1],[0],[0],[1.016999999999996],4,3,19,0,1,stimuli/mouse_left.jpg,button,L,,,,,,,,
,,,,,,,,568029,001,2025-06-18_10h55.02.714,mouse,2025.1.1,Linux x86_64,61.1995104,,,,,,,,,,,,,,,,,25.041,28.539,[0.03425925925925926],[0.10277777777777777],[1],[0],[0],[2.4830000000000005]
